billing_month	imsi	charge_type	final_start_d	final_end_d	excel_final_days	date_span_days	excel_monthly_rate	excel_final_charge	full_month_formula_amount	prorated_formula_amount	signed_prorated_formula_amount	type_formula_amount	excel_formula_residual_reason	excel_formula_amount_diff
2026-03	083901144065314911	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	30.0	10.0	43.0	41.612903225806456	43.0	41.612903	-41.612903	41.612903	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065315457	New Activation: Prorated-in Charge	2026-03-28	2026-04-03	12.0	7.0	43.0	16.64516129032258	43.0	16.645161	-16.645161	16.645161	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065315458	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	16.0	11.0	62.0	32.0	62.0	32.0	-32.0	32.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065315533	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	15.0	11.0	62.0	30.0	62.0	30.0	-30.0	30.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065315847	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	31.0	10.0	43.0	43.0	43.0	43.0	-43.0	43.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065315917	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	13.0	11.0	62.0	26.0	62.0	26.0	-26.0	26.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065316075	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	13.0	11.0	62.0	26.0	62.0	26.0	-26.0	26.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065316422	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	15.0	11.0	62.0	30.0	62.0	30.0	-30.0	30.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065316449	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	14.0	11.0	62.0	28.0	62.0	28.0	-28.0	28.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065317020	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	21.0	10.0	43.0	29.129032258064512	43.0	29.129032	-29.129032	29.129032	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065317271	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	12.0	10.0	43.0	16.64516129032258	43.0	16.645161	-16.645161	16.645161	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065318032	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	15.0	10.0	43.0	20.806451612903228	43.0	20.806452	-20.806452	20.806452	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065318809	New Activation: Prorated-in Charge	2026-03-28	2026-04-03	8.0	7.0	43.0	11.096774193548386	43.0	11.096774	-11.096774	11.096774	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065319031	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	12.0	11.0	62.0	24.0	62.0	24.0	-24.0	24.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065319048	New Activation: Prorated-in Charge	2026-03-28	2026-04-03	26.0	7.0	43.0	36.064516129032256	43.0	36.064516	-36.064516	36.064516	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065319169	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	15.0	11.0	62.0	30.0	62.0	30.0	-30.0	30.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065319404	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	11.0	10.0	43.0	15.258064516129034	43.0	15.258065	-15.258065	15.258065	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065319647	New Activation: Prorated-in Charge	2026-03-26	2026-04-03	20.0	9.0	43.0	27.741935483870968	43.0	27.741935	-27.741935	27.741935	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065319930	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	29.0	10.0	43.0	40.225806451612904	43.0	40.225806	-40.225806	40.225806	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065410032	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	13.0	10.0	43.0	18.032258064516128	43.0	18.032258	-18.032258	18.032258	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065410647	New Activation: Prorated-in Charge	2026-03-28	2026-04-03	9.0	7.0	43.0	12.483870967741936	43.0	12.483871	-12.483871	12.483871	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065410729	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	13.0	11.0	62.0	26.0	62.0	26.0	-26.0	26.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065410790	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	25.0	10.0	43.0	34.677419354838705	43.0	34.677419	-34.677419	34.677419	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065410863	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	11.0	10.0	43.0	15.258064516129034	43.0	15.258065	-15.258065	15.258065	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065410893	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	23.0	11.0	62.0	46.0	62.0	46.0	-46.0	46.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065411881	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	20.0	10.0	43.0	27.741935483870968	43.0	27.741935	-27.741935	27.741935	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065412008	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	13.0	10.0	43.0	18.032258064516128	43.0	18.032258	-18.032258	18.032258	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065412024	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	15.0	11.0	62.0	30.0	62.0	30.0	-30.0	30.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065412398	New Activation: Prorated-in Charge	2026-03-26	2026-04-03	23.0	9.0	43.0	31.903225806451612	43.0	31.903226	-31.903226	31.903226	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065412441	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	15.0	11.0	62.0	30.0	62.0	30.0	-30.0	30.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065412472	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	21.0	11.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065412655	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	12.0	11.0	62.0	24.0	62.0	24.0	-24.0	24.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065412695	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	16.0	10.0	43.0	22.193548387096772	43.0	22.193548	-22.193548	22.193548	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065413003	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	17.0	10.0	43.0	23.58064516129032	43.0	23.580645	-23.580645	23.580645	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065413523	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	27.0	10.0	43.0	37.45161290322581	43.0	37.451613	-37.451613	37.451613	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065414422	New Activation: Prorated-in Charge	2026-03-28	2026-04-03	8.0	7.0	43.0	11.096774193548386	43.0	11.096774	-11.096774	11.096774	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065414425	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	25.0	10.0	43.0	34.677419354838705	43.0	34.677419	-34.677419	34.677419	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065414911	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	12.0	11.0	62.0	24.0	62.0	24.0	-24.0	24.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065414913	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	15.0	11.0	62.0	30.0	62.0	30.0	-30.0	30.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065415223	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	13.0	10.0	43.0	18.032258064516128	43.0	18.032258	-18.032258	18.032258	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065415246	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	21.0	10.0	43.0	29.129032258064512	43.0	29.129032	-29.129032	29.129032	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065415437	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	16.0	11.0	62.0	32.0	62.0	32.0	-32.0	32.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065415467	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	12.0	10.0	43.0	16.64516129032258	43.0	16.645161	-16.645161	16.645161	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065416298	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	13.0	11.0	62.0	26.0	62.0	26.0	-26.0	26.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065416455	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	14.0	11.0	62.0	28.0	62.0	28.0	-28.0	28.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065416665	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	12.0	11.0	62.0	24.0	62.0	24.0	-24.0	24.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065416772	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	13.0	10.0	43.0	18.032258064516128	43.0	18.032258	-18.032258	18.032258	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065417230	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	13.0	10.0	43.0	18.032258064516128	43.0	18.032258	-18.032258	18.032258	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065417717	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	16.0	11.0	62.0	32.0	62.0	32.0	-32.0	32.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065417796	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	23.0	11.0	62.0	46.0	62.0	46.0	-46.0	46.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065418108	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	13.0	11.0	62.0	26.0	62.0	26.0	-26.0	26.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065418179	New Activation: Prorated-in Charge	2026-03-28	2026-04-03	13.0	7.0	43.0	18.032258064516128	43.0	18.032258	-18.032258	18.032258	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065418287	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	16.0	10.0	43.0	22.193548387096772	43.0	22.193548	-22.193548	22.193548	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065418704	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	16.0	11.0	62.0	32.0	62.0	32.0	-32.0	32.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065418851	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	31.0	10.0	43.0	43.0	43.0	43.0	-43.0	43.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065419015	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	12.0	10.0	43.0	16.64516129032258	43.0	16.645161	-16.645161	16.645161	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065419355	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	14.0	10.0	43.0	19.419354838709676	43.0	19.419355	-19.419355	19.419355	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065419872	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	31.0	10.0	43.0	43.0	43.0	43.0	-43.0	43.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065510442	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	13.0	10.0	43.0	18.032258064516128	43.0	18.032258	-18.032258	18.032258	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065512370	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	14.0	11.0	62.0	28.0	62.0	28.0	-28.0	28.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065512457	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	15.0	10.0	43.0	20.806451612903228	43.0	20.806452	-20.806452	20.806452	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065513222	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	21.0	11.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065513364	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	31.0	11.0	62.0	62.0	62.0	62.0	-62.0	62.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065513430	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	15.0	11.0	62.0	30.0	62.0	30.0	-30.0	30.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065514208	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	14.0	10.0	43.0	19.419354838709676	43.0	19.419355	-19.419355	19.419355	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065515080	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	13.0	10.0	43.0	18.032258064516128	43.0	18.032258	-18.032258	18.032258	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065518041	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	16.0	11.0	62.0	32.0	62.0	32.0	-32.0	32.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065518196	New Activation: Prorated-in Charge	2026-03-28	2026-04-03	20.0	7.0	43.0	27.741935483870968	43.0	27.741935	-27.741935	27.741935	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065518330	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	13.0	10.0	43.0	18.032258064516128	43.0	18.032258	-18.032258	18.032258	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144065519055	New Activation: Prorated-in Charge	2026-03-25	2026-04-03	12.0	10.0	43.0	16.64516129032258	43.0	16.645161	-16.645161	16.645161	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144080293045	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	17.0	11.0	62.0	34.0	62.0	34.0	-34.0	34.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144080295023	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	31.0	11.0	62.0	62.0	62.0	62.0	-62.0	62.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085071215	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	31.0	11.0	62.0	62.0	62.0	62.0	-62.0	62.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085072285	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	14.0	11.0	62.0	28.0	62.0	28.0	-28.0	28.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085074658	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	16.0	11.0	62.0	32.0	62.0	32.0	-32.0	32.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085076491	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	20.0	11.0	62.0	40.0	62.0	40.0	-40.0	40.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085176259	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	21.0	11.0	62.0	42.0	62.0	42.0	-42.0	42.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085176350	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	22.0	11.0	62.0	44.0	62.0	44.0	-44.0	44.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085661926	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	13.0	11.0	62.0	26.0	62.0	26.0	-26.0	26.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085663936	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	25.0	11.0	62.0	50.0	62.0	50.0	-50.0	50.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085663947	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	18.0	11.0	62.0	36.0	62.0	36.0	-36.0	36.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085667656	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	17.0	11.0	62.0	34.0	62.0	34.0	-34.0	34.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085764920	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	19.0	11.0	62.0	38.0	62.0	38.0	-38.0	38.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085766461	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	13.0	11.0	62.0	26.0	62.0	26.0	-26.0	26.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085769418	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	16.0	11.0	62.0	32.0	62.0	32.0	-32.0	32.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085860408	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	12.0	11.0	62.0	24.0	62.0	24.0	-24.0	24.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085862749	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	14.0	11.0	62.0	28.0	62.0	28.0	-28.0	28.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085864361	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	17.0	11.0	62.0	34.0	62.0	34.0	-34.0	34.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085864522	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	15.0	11.0	62.0	30.0	62.0	30.0	-30.0	30.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085865041	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	20.0	11.0	62.0	40.0	62.0	40.0	-40.0	40.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085868088	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	25.0	11.0	62.0	50.0	62.0	50.0	-50.0	50.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085869872	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	16.0	11.0	62.0	32.0	62.0	32.0	-32.0	32.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085964454	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	13.0	11.0	62.0	26.0	62.0	26.0	-26.0	26.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085966018	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	17.0	11.0	62.0	34.0	62.0	34.0	-34.0	34.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085967499	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	13.0	11.0	62.0	26.0	62.0	26.0	-26.0	26.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144085997757	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	30.0	11.0	62.0	60.0	62.0	60.0	-60.0	60.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144095004562	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	12.0	11.0	62.0	24.0	62.0	24.0	-24.0	24.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144095101733	New Activation: Prorated-in Charge	2026-03-24	2026-04-03	12.0	11.0	62.0	24.0	62.0	24.0	-24.0	24.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516061021705	New Activation: Prorated-in Charge	2026-03-24	2026-04-01	20.0	9.0	43.0	27.741935483870968	43.0	27.741935	-27.741935	27.741935	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516061125766	New Activation: Prorated-in Charge	2026-03-24	2026-04-01	21.0	9.0	43.0	29.129032258064512	43.0	29.129032	-29.129032	29.129032	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516061521718	New Activation: Prorated-in Charge	2026-03-25	2026-04-19	28.0	26.0	43.0	38.83870967741935	43.0	38.83871	-38.83871	38.83871	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516061810331	New Activation: Prorated-in Charge	2026-03-24	2026-04-01	24.0	9.0	43.0	33.29032258064516	43.0	33.290323	-33.290323	33.290323	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516061816833	New Activation: Prorated-in Charge	2026-03-24	2026-04-01	20.0	9.0	43.0	27.741935483870968	43.0	27.741935	-27.741935	27.741935	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516081049276	New Activation: Prorated-in Charge	2026-03-24	2026-04-01	11.0	9.0	43.0	15.258064516129034	43.0	15.258065	-15.258065	15.258065	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516081065738	New Activation: Prorated-in Charge	2026-03-21	2026-04-01	26.0	12.0	43.0	36.064516129032256	43.0	36.064516	-36.064516	36.064516	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516081162913	New Activation: Prorated-in Charge	2026-03-25	2026-04-02	14.0	9.0	43.0	19.419354838709676	43.0	19.419355	-19.419355	19.419355	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516081243915	New Activation: Prorated-in Charge	2026-03-25	2026-04-19	30.0	26.0	43.0	41.612903225806456	43.0	41.612903	-41.612903	41.612903	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516081264567	New Activation: Prorated-in Charge	2026-03-17	2026-04-02	25.0	17.0	43.0	34.677419354838705	43.0	34.677419	-34.677419	34.677419	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516081267076	New Activation: Prorated-in Charge	2026-03-28	2026-04-02	7.0	6.0	43.0	9.709677419354838	43.0	9.709677	-9.709677	9.709677	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516081268580	New Activation: Prorated-in Charge	2026-03-24	2026-04-01	11.0	9.0	43.0	15.258064516129034	43.0	15.258065	-15.258065	15.258065	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516081353902	New Activation: Prorated-in Charge	2026-03-25	2026-04-05	20.0	12.0	43.0	27.741935483870968	43.0	27.741935	-27.741935	27.741935	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516081453272	New Activation: Prorated-in Charge	2026-03-28	2026-04-06	20.0	10.0	43.0	27.741935483870968	43.0	27.741935	-27.741935	27.741935	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516081553880	New Activation: Prorated-in Charge	2026-03-25	2026-04-18	27.0	25.0	43.0	37.45161290322581	43.0	37.451613	-37.451613	37.451613	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516081752491	New Activation: Prorated-in Charge	2026-03-25	2026-04-09	22.0	16.0	43.0	30.516129032258068	43.0	30.516129	-30.516129	30.516129	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516081759192	New Activation: Prorated-in Charge	2026-03-25	2026-04-06	24.0	13.0	43.0	33.29032258064516	43.0	33.290323	-33.290323	33.290323	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516081759675	New Activation: Prorated-in Charge	2026-03-25	2026-04-05	19.0	12.0	43.0	26.35483870967742	43.0	26.354839	-26.354839	26.354839	DATE_SPAN_RESIDUAL	0.0
2026-03	083901300080584266	Offstocked before cycle start					62.0		62.0				MISSING_DATE_DATA	
2026-03	083901516060295201	Partial Charge - Card Replaced Mid Cycle	2026-03-02	2026-03-24	31.0	23.0	43.0	43.0	43.0	43.0	-43.0	43.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516060380816	Partial Charge - Card Replaced Mid Cycle	2026-03-07	2026-03-24	23.0	18.0	62.0	46.0	62.0	46.0	-46.0	46.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516060494304	Partial Charge - Card Replaced Mid Cycle	2026-03-05	2026-03-24	31.0	20.0	43.0	43.0	43.0	43.0	-43.0	43.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516061134401	Partial Charge - Card Replaced Mid Cycle	2026-03-11	2026-03-24	18.0	14.0	43.0	24.967741935483872	43.0	24.967742	-24.967742	24.967742	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516070102217	Partial Charge - Card Replaced Mid Cycle	2026-03-15	2026-03-23	12.0	9.0	43.0	16.64516129032258	43.0	16.645161	-16.645161	16.645161	DATE_SPAN_RESIDUAL	0.0
2026-03	083901516070105413	Partial Charge - Card Replaced Mid Cycle	2026-03-15	2026-03-24	11.0	10.0	43.0	15.258064516129034	43.0	15.258065	-15.258065	15.258065	DATE_SPAN_RESIDUAL	0.0
2026-03	083901517025010048	Partial Charge - Card Replaced Mid Cycle	2026-03-01	2026-03-24	27.0	24.0	43.0	37.45161290322581	43.0	37.451613	-37.451613	37.451613	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144004491727	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	11.0	9.0	62.0	22.0	62.0	22.0	-22.0	22.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144004696834	Prorated Out - Transferred to Wing's Simbank	2026-03-23	2026-03-31	10.0	9.0	62.0	20.0	62.0	20.0	-20.0	20.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144006054290	Prorated Out - Transferred to Wing's Simbank	2026-03-28	2026-03-31	9.0	4.0	43.0	12.483870967741936	43.0	12.483871	-12.483871	12.483871	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144006054371	Prorated Out - Transferred to Wing's Simbank	2026-03-28	2026-03-31	10.0	4.0	43.0	13.870967741935484	43.0	13.870968	-13.870968	13.870968	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144006055185	Prorated Out - Transferred to Wing's Simbank	2026-03-14	2026-03-31	19.0	18.0	62.0	38.0	62.0	38.0	-38.0	38.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144006057142	Prorated Out - Transferred to Wing's Simbank	2026-03-28	2026-03-31	5.0	4.0	43.0	6.935483870967742	43.0	6.935484	-6.935484	6.935484	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144006057168	Prorated Out - Transferred to Wing's Simbank	2026-03-28	2026-03-31	15.0	4.0	43.0	20.806451612903228	43.0	20.806452	-20.806452	20.806452	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144006057271	Prorated Out - Transferred to Wing's Simbank	2026-03-14	2026-03-31	31.0	18.0	62.0	62.0	62.0	62.0	-62.0	62.0	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144006057466	Prorated Out - Transferred to Wing's Simbank	2026-03-28	2026-03-31	23.0	4.0	43.0	31.903225806451612	43.0	31.903226	-31.903226	31.903226	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144006058174	Prorated Out - Transferred to Wing's Simbank	2026-03-28	2026-03-31	13.0	4.0	43.0	18.032258064516128	43.0	18.032258	-18.032258	18.032258	DATE_SPAN_RESIDUAL	0.0
2026-03	083901144006153563	Prorated Out - Transferred to Wing's Simbank	2026-03-28	2026-03-31	7.0	4.0	43.0	9.709677419354838	43.0	9.709677	-9.709677	9.709677	DATE_SPAN_RESIDUAL	0.0
