platform_month	product_population_status	supplier_id	platform_product_id	product_name	snapshot_row_count	imsi_count	min_cycle_start_time	max_cycle_end_time	min_partition_time	max_partition_time	sim_status_count	dispatch_status_count
2026-02			600111065		356160	530	01/31/2026 15:00:00	03/31/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			600111066		66528	99	01/31/2026 15:00:00	03/31/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			600111067		1344	2			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			600111068		1344	2	01/17/2026 17:00:00	03/18/2026 16:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			600111079		33600	50	01/31/2026 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			600111089		2016	3	01/01/2026 05:00:00	03/01/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			600111090		2016	3	01/02/2026 07:00:00	03/02/2026 06:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			600111091		67475	140	01/03/2026 06:00:00	03/20/2026 05:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			600111092		170	5	01/05/2026 06:00:00	02/04/2026 05:59:59	02/01/2026 00:00:00	02/02/2026 09:00:00	2	3
2026-02			600111095		2016	3	02/01/2026 00:00:00	03/31/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			600111099		33600	50	01/31/2026 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			600111101		2256	13	01/02/2026 22:00:00	03/02/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			600111102		403200	600	01/31/2026 15:00:00	03/31/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			600111110		3360	5	01/17/2026 05:00:00	03/17/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			600111117		6960	20	02/01/2026 00:00:00	03/31/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			600111118		6960	20	02/01/2026 00:00:00	03/31/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			600111122		57792	86	01/14/2026 23:00:00	03/14/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			600111127		336000	500	01/01/2026 05:00:00	03/01/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			600111137		1344	2	01/01/2026 16:00:00	03/01/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			600111140		48	2			02/28/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			600111143		36480	60	01/20/2026 17:00:00	03/26/2026 16:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			600111144		862	2	02/01/2026 00:00:00	03/31/2026 23:59:59	02/11/2026 01:00:00	02/28/2026 23:00:00	1	2
2026-02			60011126		13440	20	01/10/2026 04:00:00	03/10/2026 03:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011138		20160	30	01/07/2026 23:00:00	03/07/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011147		6048	9	01/31/2026 22:00:00	03/31/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011158		413280	615	01/07/2026 16:00:00	03/26/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011185		13440	20	01/26/2026 17:00:00	03/26/2026 16:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011192		19565	30	01/05/2026 03:00:00	03/05/2026 02:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011214		175392	261			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011236		889926	1458			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011253		43680	65	01/13/2026 05:00:00	03/13/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02			60011256		24993	39	02/01/2026 00:00:00	03/31/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02			60011290		10080	15	01/31/2026 22:00:00	03/31/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60011291		14784	22			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011309		1208928	1799	01/31/2026 21:00:00	03/31/2026 20:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	1
2026-02			60011320		604800	900	01/01/2026 07:00:00	03/01/2026 06:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011321		47040	70	01/31/2026 18:00:00	03/31/2026 17:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011347		6720	10	01/20/2026 16:00:00	03/20/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60011349		18816	28	01/31/2026 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011356		86688	129	01/21/2026 00:00:00	03/29/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011364		389760	580	01/18/2026 08:00:00	03/18/2026 07:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	4
2026-02			60011405		23520	35	01/31/2026 22:00:00	03/31/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011420		6720	10	01/21/2026 00:00:00	03/20/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011425		1344	2			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011427		3360	5	01/30/2026 17:00:00	03/01/2026 16:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011450		2016	3	01/31/2026 17:00:00	03/31/2026 16:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011454		2688	4	01/15/2026 16:00:00	03/15/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011455		6720	10			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011462		40320	60	01/31/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011468		1344	2	01/18/2026 08:00:00	03/18/2026 07:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011470		1344	2	01/02/2026 08:00:00	03/02/2026 07:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011490		5376	8	01/31/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011491		4032	6	01/22/2026 16:00:00	03/23/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011492		5376	8	01/24/2026 16:00:00	03/25/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60011493		5376	8	01/11/2026 16:00:00	03/11/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60011514		26880	40			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011522		13440	20			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011530		1344	2	01/01/2026 12:00:00	03/01/2026 11:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011534		79296	118	01/31/2026 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	4
2026-02			60011535		1344	2	01/26/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60011542		40992	61	01/05/2026 23:00:00	03/05/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02			60011544		6720	10			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011545		48108	74	01/31/2026 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02			60011546		5376	8	01/12/2026 22:00:00	03/12/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60011552		128170	465	01/13/2026 04:00:00	02/13/2026 03:59:59	02/01/2026 00:00:00	02/12/2026 23:00:00	4	3
2026-02			60011553		20160	30			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011554		26208	39	01/31/2026 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011556		23520	35	01/15/2026 21:00:00	03/15/2026 20:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011565		6720	10			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011576		3360	5			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011578		6720	10	01/06/2026 17:00:00	03/07/2026 16:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011579		11424	17	01/22/2026 22:00:00	03/23/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011585		672	1	01/31/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011592		431424	642	01/02/2026 07:00:00	03/02/2026 06:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			60011596		43680	65	01/31/2026 21:00:00	03/31/2026 20:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011609		11540	20	01/29/2026 17:00:00	02/28/2026 16:59:59	02/01/2026 00:00:00	02/25/2026 00:00:00	3	3
2026-02			60011613		31584	47	01/31/2026 14:00:00	03/31/2026 13:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011615		436800	650	02/01/2026 00:00:00	03/31/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			60011616		33600	50	01/26/2026 17:00:00	03/26/2026 16:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011619		60480	90	01/12/2026 22:00:00	03/12/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	4
2026-02			60011623		64374	97	01/31/2026 22:00:00	03/31/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	4
2026-02			60011624		258204	518	01/03/2026 06:00:00	03/22/2026 05:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011625		33600	50	01/31/2026 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011631		10080	15	01/31/2026 17:00:00	03/31/2026 16:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011632		13440	20	01/31/2026 15:00:00	03/31/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011633		1341984	1997	01/31/2026 15:00:00	03/31/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011635		73920	110	01/14/2026 23:00:00	03/14/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011639		16800	25	01/10/2026 12:00:00	03/10/2026 11:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02			60011640		6720	10	01/31/2026 22:00:00	03/31/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011641		31584	47	01/31/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02			60011645		53740	90	01/16/2026 00:00:00	03/15/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	4
2026-02			60011647		20160	30	01/01/2026 07:00:00	03/01/2026 06:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011651		26880	40	01/06/2026 16:00:00	03/07/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011652		204375	500	02/10/2026 06:00:00	03/14/2026 05:59:59	02/11/2026 08:00:00	02/28/2026 23:00:00	3	4
2026-02			60011653		2430	30	01/15/2026 16:00:00	02/14/2026 15:59:59	02/01/2026 00:00:00	02/04/2026 08:00:00	4	3
2026-02			60011654		84000	125	01/29/2026 16:00:00	03/30/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	5	3
2026-02			60011655		28980	44	01/17/2026 19:00:00	03/18/2026 18:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011664		20160	30	01/25/2026 16:00:00	03/26/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			60011665		1344	2	02/01/2026 00:00:00	03/31/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011666		13440	20	01/31/2026 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			60011671		13440	20	01/31/2026 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011679		112620	180	01/12/2026 16:00:00	03/13/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	5	3
2026-02			60011680		78180	140	01/09/2026 00:00:00	03/28/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02			60011681		33600	50	01/31/2026 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011692		67200	100	01/31/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011698		33600	50	01/31/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011699		13440	20	01/19/2026 21:00:00	03/19/2026 20:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			60011700		149856	223	01/10/2026 17:00:00	03/10/2026 16:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			60011707		47040	70	01/21/2026 23:00:00	03/21/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011711		1344	2			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011714		10080	15			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011716		79296	118	01/31/2026 21:00:00	03/31/2026 20:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	4
2026-02			60011722		6720	10	01/31/2026 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60011723		31322	50	01/31/2026 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			60011727		12096	18	01/07/2026 21:00:00	03/08/2026 20:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02			60011728		20160	30	01/31/2026 22:00:00	03/31/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011729		13440	20	01/31/2026 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60011730		9408	14	01/31/2026 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			60011731		94572	141	01/29/2026 16:00:00	02/28/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011733		3360	5	01/01/2026 03:00:00	03/01/2026 02:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011734		6720	10	01/11/2026 12:00:00	03/11/2026 11:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011742		6720	10	03/23/2024 20:00:00	03/23/2026 19:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	5	3
2026-02			60011745		1344	2			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011746		2688	4			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011747		2688	4			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011748		1044237	1861			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011749		8064	12	01/10/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60011751		334656	498			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011752		138432	206	01/19/2026 06:00:00	03/24/2026 05:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			60011754		39648	59	01/11/2024 22:00:00	03/04/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011755		67200	100	01/25/2026 06:00:00	03/25/2026 05:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02			60011759		31250	50	01/31/2026 15:00:00	02/28/2026 14:59:59	02/01/2026 00:00:00	02/27/2026 00:00:00	3	3
2026-02			60011761		672	1	01/09/2026 05:00:00	03/09/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011762		166671	280	01/28/2026 07:00:00	03/28/2026 06:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	5	4
2026-02			60011763		201600	300	01/01/2026 07:00:00	03/18/2026 06:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011764		196896	293			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011766		227808	339			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011767		260268	389	01/01/2026 05:00:00	03/01/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011773		672000	1000			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011774		20160	30	01/11/2026 22:00:00	03/11/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02			60011775		18144	27	02/01/2026 00:00:00	03/31/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011778		1344	2			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011788		6720	10	01/14/2026 13:00:00	03/14/2026 12:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	4
2026-02			60011789		82656	123	01/31/2026 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	4
2026-02			60011790		20160	30			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011798		13440	20	01/31/2026 22:00:00	03/31/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011800		10080	15			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011804		22848	34	01/26/2026 22:00:00	03/26/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02			60011809		6720	10	01/19/2026 05:00:00	03/19/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011811		45024	67	04/30/2025 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011812		20160	30	01/19/2026 22:00:00	03/19/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011814		26800	124	01/07/2026 05:00:00	02/14/2026 04:59:59	02/01/2026 00:00:00	02/14/2026 03:00:00	3	4
2026-02			60011824		6720	10	01/05/2026 15:00:00	03/31/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011826		6720	10	01/31/2026 22:00:00	03/31/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60011827		9408	14	01/26/2026 19:00:00	03/27/2026 18:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			60011830		5376	8	01/24/2026 22:00:00	03/24/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011831		8064	12	02/01/2026 00:00:00	03/02/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60011833		16800	25	02/01/2026 00:00:00	03/31/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011836		32690	49	02/01/2026 00:00:00	03/31/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			60011840		168000	250	01/31/2026 15:00:00	03/31/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	4
2026-02			60011841		65856	98	01/03/2026 06:00:00	03/03/2026 05:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011844		1344	2	01/08/2026 15:00:00	03/08/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60011845		19488	29	01/08/2026 16:00:00	03/22/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60011846		6048	9	01/14/2026 22:00:00	03/14/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011848		201600	300			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011863		23520	35	01/31/2026 19:00:00	03/31/2026 18:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011870		25536	38	01/22/2026 23:00:00	03/22/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02			60011871		6720	10	01/16/2026 05:00:00	03/16/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60011872		26880	40	01/27/2026 17:00:00	03/28/2026 16:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011874		168000	250	11/10/2024 17:00:00	03/10/2026 16:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011898		31584	47	01/19/2026 13:00:00	03/19/2026 12:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			60011932		26880	40	01/31/2026 17:00:00	03/31/2026 16:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60011933		781	30	01/04/2026 17:00:00	02/03/2026 16:59:59	02/01/2026 00:00:00	02/02/2026 02:00:00	4	3
2026-02			60011934		20160	30	01/14/2026 17:00:00	03/15/2026 16:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60011936		1344	2	11/12/2025 15:00:00	05/11/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011938		66528	99	01/31/2026 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02			60011939		67200	100	01/01/2026 15:00:00	03/01/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60011948		307769	500	01/07/2026 05:00:00	03/16/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			60011949		380	95	01/01/2026 05:00:00	02/01/2026 04:59:59	02/01/2026 00:00:00	02/01/2026 03:00:00	2	3
2026-02			60011951		283584	422	01/31/2026 15:00:00	03/31/2026 14:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	4
2026-02			60011969		1344	2	01/01/2026 16:00:00	03/01/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60011971		107520	160	01/04/2026 05:00:00	03/04/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60012031		57078	99	01/01/2026 06:00:00	03/01/2026 05:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60012044		4704	7			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60012060		51744	77	02/12/2022 21:00:00	03/20/2026 20:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	5	3
2026-02			60012089		1680000	2500	02/01/2026 00:00:00	03/31/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			60012090		335328	499	11/01/2022 00:00:00	03/31/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60012098		42336	63	01/31/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60012102		117600	175	01/31/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60012104		73920	110	01/02/2026 00:00:00	03/01/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	1
2026-02			60012106		26880	40	01/02/2026 00:00:00	03/01/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60012109		46368	69			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60012128		60480	90	01/12/2026 22:00:00	03/12/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	4	3
2026-02			60012133		6720	10			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60012136		13440	20	01/31/2026 22:00:00	03/31/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	3
2026-02			60012137		39648	59	01/31/2026 22:00:00	03/31/2026 21:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			60012138		793212	1271	01/31/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	4
2026-02			60012139		33600	50	01/07/2026 16:00:00	03/09/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60012140		67200	100	01/31/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60012141		470400	700	01/31/2026 16:00:00	03/31/2026 15:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60012147		134400	200	01/31/2026 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	4
2026-02			60012157		33600	50	01/02/2026 00:00:00	03/01/2026 23:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	2
2026-02			60012158		1344	2			02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60012159		55300	100	02/01/2026 00:00:00	02/28/2026 23:59:59	02/01/2026 00:00:00	02/24/2026 00:00:00	2	3
2026-02			60012160		2688	4	01/02/2026 05:00:00	03/02/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60012161		32928	49	01/01/2026 05:00:00	03/01/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60012163		134400	200	01/31/2026 21:00:00	03/31/2026 20:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	3	3
2026-02			60012164		672	1	01/27/2026 05:00:00	03/27/2026 04:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	1	1
2026-02			60012165		47712	71	01/01/2026 03:00:00	03/01/2026 02:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	3
2026-02			60012167		280700	500	01/31/2026 23:00:00	03/31/2026 22:59:59	02/01/2026 00:00:00	02/28/2026 23:00:00	2	4
