result_section	row_grain	row_count	distinct_imsi_count	excel_row_id	source_file	invoice_batch_label	official_excel_billing_month	observed_start_month	imsi	excel_product_id	platform_product_id	platform_supplier_id	excel_product_name	platform_product_name	excel_charge_type	excel_new_activation_date	excel_final_start_date	excel_final_end_date	excel_days	platform_calculated_days	excel_price	platform_calculated_price	excel_amount	platform_calculated_amount	day_diff	price_diff	amount_diff	rule_id	difference_reason	source_match_status	platform_source_table	platform_cycle_start_date	platform_cycle_end_date	platform_activation_event_date	activation_date_distance	cycle_best_candidate_count	cycle_best_candidate_product_count	cycle_best_candidate_product_ids	platform_price_value_count	platform_price_values	snapshot_product_count	snapshot_platform_product_ids	snapshot_lifecycle_status_values	snapshot_dispatch_status_values	excel_offstock_date	excel_new_card_imsi_replacement	excel_old_card_imsi_replaced
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012173034		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012173602		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012173771		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Depleted,Ready,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012173897		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012174076		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012174341		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012174778		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Depleted,Ready,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012174815		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Depleted,Ready,Suspended	Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012174895		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012174918		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Depleted,Ready,Suspended	Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012175656		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012175661		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012176190		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012176756		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Depleted,Ready,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012176782		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Depleted,Ready,Suspended	Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012176985		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012177288		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012178249		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012178394		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012178408		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012178658		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Depleted,Ready,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012178660		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012178833		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012179048		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012179319		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012179499		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Depleted,Ready,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012179821		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012179903		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012179926		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012179996		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012272175		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012272219		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012274074		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012276044		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012276070		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012276282		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Depleted,Ready,Suspended	Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012277127		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012278040		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012278045		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012278085		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012279239		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012460238		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012461736		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Depleted,Ready,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012461892		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012464889		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Depleted,Ready,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012465242		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012465274		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012465854		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012466795		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012467867		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012468779		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012469690		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012560763		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Depleted,Ready,Suspended	Dispatched,Unavailable			
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2025-12	2025-12		083901144012560778		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable			
