billing_month	imsi	invoice_rows_per_card_month	charge_type_count	charge_types_observed
2025-09	083901144016695658	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016696692	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016696928	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016697357	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016697910	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016698288	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016698521	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016698720	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016698786	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016699676	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016699864	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016790109	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016790173	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016790378	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016790745	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016792386	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016792388	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016792823	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016793380	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016794127	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016794242	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016795736	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016796900	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016797077	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016797156	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016797583	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016797604	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016797963	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016798297	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016798421	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016799022	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016799462	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016799504	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016799661	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016799808	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016799948	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016890389	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016890617	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016890657	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016890775	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016890807	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016891618	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016891706	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016892713	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016894390	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016894479	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016894651	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016894760	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016895422	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016895930	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016896126	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016897026	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016897146	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016897286	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016897929	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016899354	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016899507	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016899519	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016990162	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016990288	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016990457	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016990538	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016991322	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016992015	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016992177	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016994208	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016994424	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016996114	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016998589	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016999027	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016999182	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144016999191	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144024470530	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144025051120	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144025054735	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144025056812	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144025057868	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144025253390	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144025259375	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144025942317	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144025948433	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144026029737	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144026123097	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144026123131	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144026124863	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144026127112	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144026129613	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144026220896	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144026222865	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144026321847	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144026329134	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144026329746	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144026421545	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144026426417	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144026520160	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144026520654	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144026525506	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144026528317	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901144044100743	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044100773	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044100826	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044100912	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044101552	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044101845	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044102540	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044103509	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044103586	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044103912	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044103940	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044104780	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044104816	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044105672	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044106952	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044106998	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044107660	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044107663	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044108448	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044108517	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044109404	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044200149	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044201078	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044202396	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044203182	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044203335	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044203491	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044205486	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044206076	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044206484	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044207163	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044208030	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044208119	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044208429	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044208468	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044209340	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044300902	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044301736	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044301817	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044301834	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044302857	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044303755	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044305904	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044306969	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044307560	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044307716	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044308928	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044400472	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044400828	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044401530	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044402074	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044402629	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044402938	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044403191	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044403661	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044403762	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044403771	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044404042	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044404072	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044405501	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044405895	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044406516	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044407147	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044407639	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044407760	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044408630	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044408661	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044409156	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044409645	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044409797	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044409906	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044500768	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044500939	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044501271	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044501415	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044502902	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044503094	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044503475	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044503542	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044505406	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044505637	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044505817	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044505835	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044506145	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044506343	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044506825	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044506884	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044507040	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044507269	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044507294	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044508646	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044508926	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044509132	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044600362	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044601055	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044602194	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044602320	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044604098	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044607280	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044607283	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044607431	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044608101	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044608164	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044608457	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144044609261	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144053343704	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144053346623	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144053441212	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144053541759	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144053547901	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144053649132	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144054130865	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144054130888	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144054132812	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144054132850	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144054133801	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144054133825	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144054134853	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144054134949	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144054135807	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144054135888	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144054135966	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144054136896	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144054137828	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144054138744	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144054138893	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144054138977	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144054139796	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144054139807	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901144054139839	2	2	["Full Rate","Partial Charge (Activated AUG)"]
